eg0ac3a62a,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Noir Pulse,112,A minor,high,chorus-first seed,cowbell-driven post-punk disco pocket,picked bass with octave jumps,bright percussive synth hook,stabbing downstroke guitar,urgent shouted hook,downtown nocturnal swagger,"compressed drums, stereo guitar stabs, bass upfront","drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro","smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 112bpm, a-minor","Create an overseas electronic post-punk / dance-punk track with a cowbell-driven post-punk disco pocket, picked bass with octave jumps, bright percussive synth hook, and stabbing downstroke guitar. Use urgent shouted hook, downtown nocturnal swagger, 112 BPM, A minor. Arrangement: drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro. Production: compressed drums, stereo guitar stabs, bass upfront. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg95b3e096,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Basement Stomp,128,A dorian,medium,club-rock seed,cowbell-driven post-punk disco pocket,melodic punk-funk bassline,dirty organ-like synth chord hits,chorus guitar answering the bass,urgent shouted hook,sweaty art-school club,"tight room sound, analog synth accents, raw guitar edges","drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro","smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 128bpm, a-dorian","Create an overseas electronic post-punk / dance-punk track with a cowbell-driven post-punk disco pocket, melodic punk-funk bassline, dirty organ-like synth chord hits, and chorus guitar answering the bass. Use urgent shouted hook, sweaty art-school club, 128 BPM, A dorian. Arrangement: drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro. Production: tight room sound, analog synth accents, raw guitar edges. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
ege6e0e392,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Magnetic Engine,116,B minor,medium-low,club-rock seed,nervous indie-club groove,picked bass with octave jumps,noisy synth drones between sections,chorus guitar answering the bass,cool detached male vocal,stylish punk-funk tension,organic band feel with electronic sequencing,"bass riff intro, verse, shouted chorus, breakdown with drums, final vamp","smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 116bpm, b-minor","Create an overseas electronic post-punk / dance-punk track with a nervous indie-club groove, picked bass with octave jumps, noisy synth drones between sections, and chorus guitar answering the bass. Use cool detached male vocal, stylish punk-funk tension, 116 BPM, B minor. Arrangement: bass riff intro, verse, shouted chorus, breakdown with drums, final vamp. Production: organic band feel with electronic sequencing. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egf214fc14,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Core Electronic Post-Punk Groove,122,A dorian,low,full song seed,nervous indie-club groove,dry bass riff leading the song,dirty organ-like synth chord hits,stabbing downstroke guitar,talk-sung indie vocal,sweaty art-school club,"compressed drums, stereo guitar stabs, bass upfront","bass riff intro, verse, shouted chorus, breakdown with drums, final vamp","smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 122bpm, a-dorian","Create an overseas electronic post-punk / dance-punk track with a nervous indie-club groove, dry bass riff leading the song, dirty organ-like synth chord hits, and stabbing downstroke guitar. Use talk-sung indie vocal, sweaty art-school club, 122 BPM, A dorian. Arrangement: bass riff intro, verse, shouted chorus, breakdown with drums, final vamp. Production: compressed drums, stereo guitar stabs, bass upfront. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egc362aa1c,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Glass Vamp,112,E minor,high,instrumental cue,cowbell-driven post-punk disco pocket,rubbery dance-rock bass,bright percussive synth hook,chorus guitar answering the bass,group chorus with handclaps,stylish punk-funk tension,"live drums, dry bass, claps and cowbell, minimal polish","drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro","smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 112bpm, e-minor","Create an overseas electronic post-punk / dance-punk track with a cowbell-driven post-punk disco pocket, rubbery dance-rock bass, bright percussive synth hook, and chorus guitar answering the bass. Use group chorus with handclaps, stylish punk-funk tension, 112 BPM, E minor. Arrangement: drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro. Production: live drums, dry bass, claps and cowbell, minimal polish. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg2b1ab1ed,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Cosmic Hook,132,D minor,low,chorus-first seed,bass-led dance-punk groove,dry bass riff leading the song,short analog synth stabs,spiky single-note guitar riff,cool detached male vocal,loose party chaos with tight rhythm,"tight room sound, analog synth accents, raw guitar edges","drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro","smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 132bpm, d-minor","Create an overseas electronic post-punk / dance-punk track with a bass-led dance-punk groove, dry bass riff leading the song, short analog synth stabs, and spiky single-note guitar riff. Use cool detached male vocal, loose party chaos with tight rhythm, 132 BPM, D minor. Arrangement: drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro. Production: tight room sound, analog synth accents, raw guitar edges. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egc087e95e,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Noir Riff,132,D minor,low,chorus-first seed,nervous indie-club groove,rubbery dance-rock bass,dirty organ-like synth chord hits,spiky single-note guitar riff,talk-sung indie vocal,loose party chaos with tight rhythm,organic band feel with electronic sequencing,"drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro","smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 132bpm, d-minor","Create an overseas electronic post-punk / dance-punk track with a nervous indie-club groove, rubbery dance-rock bass, dirty organ-like synth chord hits, and spiky single-note guitar riff. Use talk-sung indie vocal, loose party chaos with tight rhythm, 132 BPM, D minor. Arrangement: drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro. Production: organic band feel with electronic sequencing. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg2c329d52,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Neon Vamp,112,E minor,high,instrumental cue,nervous indie-club groove,rubbery dance-rock bass,thin new-wave lead motif,spiky single-note guitar riff,raw female chant vocal,downtown nocturnal swagger,"compressed drums, stereo guitar stabs, bass upfront",dance-punk arrangement with long groove outro and stop-start breaks,"smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 112bpm, e-minor","Create an overseas electronic post-punk / dance-punk track with a nervous indie-club groove, rubbery dance-rock bass, thin new-wave lead motif, and spiky single-note guitar riff. Use raw female chant vocal, downtown nocturnal swagger, 112 BPM, E minor. Arrangement: dance-punk arrangement with long groove outro and stop-start breaks. Production: compressed drums, stereo guitar stabs, bass upfront. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg1b5eb017,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Glass Groove,132,E minor,medium,club-rock seed,bass-led dance-punk groove,rubbery dance-rock bass,noisy synth drones between sections,dry funk-punk rhythm guitar,cool detached male vocal,nervous city dancefloor,"live drums, dry bass, claps and cowbell, minimal polish","drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro","smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 132bpm, e-minor","Create an overseas electronic post-punk / dance-punk instrumental track with a bass-led dance-punk groove, rubbery dance-rock bass, noisy synth drones between sections, and dry funk-punk rhythm guitar. Use cool detached male vocal, nervous city dancefloor, 132 BPM, E minor. Arrangement: drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro. Production: live drums, dry bass, claps and cowbell, minimal polish. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg7a1bf612,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Noir Vamp,126,G minor,medium,full song seed,nervous indie-club groove,rubbery dance-rock bass,bright percussive synth hook,dry funk-punk rhythm guitar,talk-sung indie vocal,sweaty art-school club,"tight room sound, analog synth accents, raw guitar edges",dance-punk arrangement with long groove outro and stop-start breaks,"smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 126bpm, g-minor","Create an overseas electronic post-punk / dance-punk track with a nervous indie-club groove, rubbery dance-rock bass, bright percussive synth hook, and dry funk-punk rhythm guitar. Use talk-sung indie vocal, sweaty art-school club, 126 BPM, G minor. Arrangement: dance-punk arrangement with long groove outro and stop-start breaks. Production: tight room sound, analog synth accents, raw guitar edges. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg9fd902ae,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Lowlight Frequency,120,D dorian,medium-low,night-drive cue,bass-led dance-punk groove,picked bass with octave jumps,thin new-wave lead motif,angular guitar scratches,cool detached male vocal,downtown nocturnal swagger,"compressed drums, stereo guitar stabs, bass upfront","drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro","smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 120bpm, d-dorian","Create an overseas electronic post-punk / dance-punk track with a bass-led dance-punk groove, picked bass with octave jumps, thin new-wave lead motif, and angular guitar scratches. Use cool detached male vocal, downtown nocturnal swagger, 120 BPM, D dorian. Arrangement: drum-and-bass intro, talk verse, hook chorus, synth bridge, repeated outro. Production: compressed drums, stereo guitar stabs, bass upfront. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg8db5e545,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Fever Riff,132,D dorian,medium,full song seed,cowbell-driven post-punk disco pocket,picked bass with octave jumps,short analog synth stabs,angular guitar scratches,group chorus with handclaps,nervous city dancefloor,"tight room sound, analog synth accents, raw guitar edges","bass riff intro, verse, shouted chorus, breakdown with drums, final vamp","smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 132bpm, d-dorian","Create an overseas electronic post-punk / dance-punk track with a cowbell-driven post-punk disco pocket, picked bass with octave jumps, short analog synth stabs, and angular guitar scratches. Use group chorus with handclaps, nervous city dancefloor, 132 BPM, D dorian. Arrangement: bass riff intro, verse, shouted chorus, breakdown with drums, final vamp. Production: tight room sound, analog synth accents, raw guitar edges. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egdcec1234,V03-20260621,overseas / non-Japanese,Electronic Post-Punk / Dance-Punk,electronic-post-punk-dance-punk,Analog Cruise,124,D minor,high,club-rock seed,cowbell-driven post-punk disco pocket,dry bass riff leading the song,short analog synth stabs,dry funk-punk rhythm guitar,urgent shouted hook,stylish punk-funk tension,"live drums, dry bass, claps and cowbell, minimal polish",dance-punk arrangement with long groove outro and stop-start breaks,"smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats","dance punk, electronic post punk, punk funk, indie dance, bass-led, angular guitar, 124bpm, d-minor","Create an overseas electronic post-punk / dance-punk track with a cowbell-driven post-punk disco pocket, dry bass riff leading the song, short analog synth stabs, and dry funk-punk rhythm guitar. Use urgent shouted hook, stylish punk-funk tension, 124 BPM, D minor. Arrangement: dance-punk arrangement with long groove outro and stop-start breaks. Production: live drums, dry bass, claps and cowbell, minimal polish. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: smooth R&B runs, metal growls, EDM riser drop, acoustic ballad, Japanese vocals, trap hats.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg8926e9fe,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Core Synth-Rock Groove,88,E minor,high,chorus-first seed,driving synth-rock backbeat,synth bass doubled by live bass,soft dreamwave chord bed,clean guitar arpeggios in the verse,airy female vocal,wide-screen hopeful motion,"cinematic mix, gated snare hints, no heavy metal density","arpeggio intro, vocal verse, chorus lift, instrumental guitar-synth break, outro","metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 88bpm, e-minor","Create an overseas synth-rock / dreamwave rock track with a driving synth-rock backbeat, synth bass doubled by live bass, soft dreamwave chord bed, and clean guitar arpeggios in the verse. Use airy female vocal, wide-screen hopeful motion, 88 BPM, E minor. Arrangement: arpeggio intro, vocal verse, chorus lift, instrumental guitar-synth break, outro. Production: cinematic mix, gated snare hints, no heavy metal density. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
ege0a301ea,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Cosmic Circuit,96,C major,medium-high,club-rock seed,wide dreamwave rock pulse,melodic bassline supporting guitars,retro lead melody above guitars,restrained overdriven guitar lift,intimate verse vocal with wide chorus harmonies,modern retro rock drama,"synths and guitars balanced equally, no EDM drop","guitar-synth intro, verse, pre-chorus, wide chorus, bridge, final chorus","metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 96bpm, c-major","Create an overseas synth-rock / dreamwave rock track with a wide dreamwave rock pulse, melodic bassline supporting guitars, retro lead melody above guitars, and restrained overdriven guitar lift. Use intimate verse vocal with wide chorus harmonies, modern retro rock drama, 96 BPM, C major. Arrangement: guitar-synth intro, verse, pre-chorus, wide chorus, bridge, final chorus. Production: synths and guitars balanced equally, no EDM drop. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egc17605a0,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Fever Signal,108,A minor,high,club-rock seed,wide dreamwave rock pulse,subtle sequenced bass under live drums,retro lead melody above guitars,palm-muted rock guitar pulse,emotional male vocal,emotional neon nostalgia,"wide chorus, dry verse, tasteful delay throws","guitar-synth intro, verse, pre-chorus, wide chorus, bridge, final chorus","metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 108bpm, a-minor","Create an overseas synth-rock / dreamwave rock track with a wide dreamwave rock pulse, subtle sequenced bass under live drums, retro lead melody above guitars, and palm-muted rock guitar pulse. Use emotional male vocal, emotional neon nostalgia, 108 BPM, A minor. Arrangement: guitar-synth intro, verse, pre-chorus, wide chorus, bridge, final chorus. Production: wide chorus, dry verse, tasteful delay throws. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egc9ea7025,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Motorik Vamp,112,C major,medium-high,night-drive cue,cinematic band-and-synth pocket,synth bass doubled by live bass,glassy synth counter-melody,delayed electric guitar textures,airy female vocal,romantic highway melancholy,polished alternative rock mix with retro synth color,slow build into big chorus without EDM drop,"metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 112bpm, c-major","Create an overseas synth-rock / dreamwave rock instrumental track with a cinematic band-and-synth pocket, synth bass doubled by live bass, glassy synth counter-melody, and delayed electric guitar textures. Use airy female vocal, romantic highway melancholy, 112 BPM, C major. Arrangement: slow build into big chorus without EDM drop. Production: polished alternative rock mix with retro synth color. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egd8c0f679,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Midnight Hook,124,B minor,low,vocal pop seed,wide dreamwave rock pulse,warm pulsing low-end,retro lead melody above guitars,restrained overdriven guitar lift,intimate verse vocal with wide chorus harmonies,blue-hour city skyline,polished alternative rock mix with retro synth color,slow build into big chorus without EDM drop,"metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 124bpm, b-minor","Create an overseas synth-rock / dreamwave rock track with a wide dreamwave rock pulse, warm pulsing low-end, retro lead melody above guitars, and restrained overdriven guitar lift. Use intimate verse vocal with wide chorus harmonies, blue-hour city skyline, 124 BPM, B minor. Arrangement: slow build into big chorus without EDM drop. Production: polished alternative rock mix with retro synth color. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg0a70f250,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Rainy Circuit,112,F# minor,low,vocal pop seed,wide dreamwave rock pulse,warm pulsing low-end,bright arpeggiated synth layers,delayed electric guitar textures,emotional male vocal,romantic highway melancholy,"synths and guitars balanced equally, no EDM drop","guitar-synth intro, verse, pre-chorus, wide chorus, bridge, final chorus","metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 112bpm, f#-minor","Create an overseas synth-rock / dreamwave rock track with a wide dreamwave rock pulse, warm pulsing low-end, bright arpeggiated synth layers, and delayed electric guitar textures. Use emotional male vocal, romantic highway melancholy, 112 BPM, F# minor. Arrangement: guitar-synth intro, verse, pre-chorus, wide chorus, bridge, final chorus. Production: synths and guitars balanced equally, no EDM drop. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egcf7ed19f,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Noir Reflection,96,F# minor,medium-low,club-rock seed,mid-tempo electronic rock groove,synth bass doubled by live bass,soft dreamwave chord bed,delayed electric guitar textures,airy female vocal,modern retro rock drama,"cinematic mix, gated snare hints, no heavy metal density","arpeggio intro, vocal verse, chorus lift, instrumental guitar-synth break, outro","metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 96bpm, f#-minor","Create an overseas synth-rock / dreamwave rock track with a mid-tempo electronic rock groove, synth bass doubled by live bass, soft dreamwave chord bed, and delayed electric guitar textures. Use airy female vocal, modern retro rock drama, 96 BPM, F# minor. Arrangement: arpeggio intro, vocal verse, chorus lift, instrumental guitar-synth break, outro. Production: cinematic mix, gated snare hints, no heavy metal density. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egf4eb259d,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Lowlight Engine,92,G minor,high,intro-heavy seed,driving synth-rock backbeat,melodic bassline supporting guitars,bright arpeggiated synth layers,palm-muted rock guitar pulse,wordless cinematic hook layers,emotional neon nostalgia,"cinematic mix, gated snare hints, no heavy metal density","guitar-synth intro, verse, pre-chorus, wide chorus, bridge, final chorus","metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 92bpm, g-minor","Create an overseas synth-rock / dreamwave rock track with a driving synth-rock backbeat, melodic bassline supporting guitars, bright arpeggiated synth layers, and palm-muted rock guitar pulse. Use wordless cinematic hook layers, emotional neon nostalgia, 92 BPM, G minor. Arrangement: guitar-synth intro, verse, pre-chorus, wide chorus, bridge, final chorus. Production: cinematic mix, gated snare hints, no heavy metal density. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egdd7acf3f,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Glass Mirage,108,E minor,medium,chorus-first seed,driving synth-rock backbeat,steady eighth-note rock bass,bright arpeggiated synth layers,restrained overdriven guitar lift,airy female vocal,wide-screen hopeful motion,polished alternative rock mix with retro synth color,slow build into big chorus without EDM drop,"metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 108bpm, e-minor","Create an overseas synth-rock / dreamwave rock track with a driving synth-rock backbeat, steady eighth-note rock bass, bright arpeggiated synth layers, and restrained overdriven guitar lift. Use airy female vocal, wide-screen hopeful motion, 108 BPM, E minor. Arrangement: slow build into big chorus without EDM drop. Production: polished alternative rock mix with retro synth color. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg4ec58f76,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Electric Skyline,108,C major,medium-high,full song seed,wide dreamwave rock pulse,steady eighth-note rock bass,soft dreamwave chord bed,palm-muted rock guitar pulse,emotional male vocal,emotional neon nostalgia,"cinematic mix, gated snare hints, no heavy metal density",slow build into big chorus without EDM drop,"metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 108bpm, c-major","Create an overseas synth-rock / dreamwave rock track with a wide dreamwave rock pulse, steady eighth-note rock bass, soft dreamwave chord bed, and palm-muted rock guitar pulse. Use emotional male vocal, emotional neon nostalgia, 108 BPM, C major. Arrangement: slow build into big chorus without EDM drop. Production: cinematic mix, gated snare hints, no heavy metal density. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg2bb4ac50,V03-20260621,overseas / non-Japanese,Synth-Rock / Dreamwave Rock,synth-rock-dreamwave-rock,Core Synth-Rock Groove,92,C major,medium-high,vocal pop seed,driving synth-rock backbeat,melodic bassline supporting guitars,retro lead melody above guitars,clean guitar arpeggios in the verse,emotional male vocal,wide-screen hopeful motion,"synths and guitars balanced equally, no EDM drop","guitar-synth intro, verse, pre-chorus, wide chorus, bridge, final chorus","metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang","synth rock, dreamwave, neon rock, electronic rock, cinematic rock, retro synth, 92bpm, c-major","Create an overseas synth-rock / dreamwave rock track with a driving synth-rock backbeat, melodic bassline supporting guitars, retro lead melody above guitars, and clean guitar arpeggios in the verse. Use emotional male vocal, wide-screen hopeful motion, 92 BPM, C major. Arrangement: guitar-synth intro, verse, pre-chorus, wide chorus, bridge, final chorus. Production: synths and guitars balanced equally, no EDM drop. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: metal breakdown, trap drums, anime opening, overly bright pop, EDM supersaw drop, country twang.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
